date,time,group,current price,market cap,category,sector,industry,% change,volume
2026-09-08,15:29,ORCHPHARMA,965.8,4803.6064,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.9744,26453
2026-09-08,15:29,PEARLPOLY,15.64,25.7574,smallcap,plastic products,trading,2.2222,3250
2026-09-08,15:29,PRAXIS,4.69,86.5885,smallcap,consumer discretionary,trading,0.6438,112712
2026-09-08,15:29,PREMIER,2.78,8.3221,smallcap,industrials,engineering,1.4599,3319
2026-09-08,15:29,PRIVISCL,3469.6001,13213.3509,midcap,chemicals,chemicals,2.572,101601
2026-09-08,15:29,RAJMET,3.25,87.0912,smallcap,metals & mining,mining / minerals / metals,3.1746,595934
2026-09-08,15:29,RAYMONDLSL,696.85,4099.551,smallcap,textiles,textiles - products,3.5592,990648
2026-09-08,15:29,RELIABLE,140.67,142.5398,smallcap,i.t,computers - software - medium / small,1.8462,53257
2026-09-08,15:29,RETAIL,17.23,13.6114,smallcap,consumer discretionary,trading,3.8577,5303
2026-09-08,15:29,ROTO,65.44,1198.326,smallcap,industrials,pumps,2.9093,1146304
2026-09-08,15:29,SAIPARENT,529.7,2281.6364,smallcap,healthcare,pharmaceuticals - indian - formulations,2.5656,63249
2026-09-08,15:29,SANWARIA,0.19,13.9859,smallcap,fmcg,food - processing - indian,0,419837
2026-09-08,15:29,SELMC,28.81,88.9004,smallcap,textiles,textiles - cotton/blended,7.3798,148529
2026-09-08,15:29,SEMAC,285.95,87.9081,smallcap,realty,engineering - turnkey services,1.4007,890
2026-09-08,15:29,SIKA,1015.15,2090.6183,smallcap,aerospace & defence,engineering,2.946,46112
2026-09-08,15:29,SPENCERS,29.41,259.3999,smallcap,consumer discretionary,trading,2.189,20201
2026-09-08,15:29,STARHEALTH,572.1,33310.5102,largecap,financials,finance & investments,1.0867,252143
2026-09-08,15:29,SWELECTES,583.8,867.6116,smallcap,industrials,electric equipment,2.0005,31409
2026-09-08,15:29,SYMPHONY,613.05,3937.6181,smallcap,consumer discretionary,domestic appliances,6.9149,4900203
2026-09-08,15:29,TDPOWERSYS,768.8,11469.5102,midcap,industrials,electric equipment,4.7197,2089519
2026-09-08,15:29,TOKYOPLAST,78.5,72.2011,smallcap,plastic products,plastics products,3.3031,669
2026-09-08,15:29,UNIINFO,11.05,11.8266,smallcap,telecom-service,telecommunications - service provider,-0.0904,4379
2026-09-08,15:29,VINATIORGA,1347.8,13465.1289,midcap,chemicals,chemicals,3.7647,165778
2026-09-08,15:29,WEBELSOLAR,75.01,3265.3435,smallcap,industrials,electric equipment,-0.2659,1637073
2026-09-08,15:29,WIPL,167.99,139.6337,smallcap,building materials,miscellaneous,2.1092,105
2026-09-09,15:29,AARON,134.5,261.8519,smallcap,industrials,engineering,7.5914,25451
2026-09-09,15:29,ABDL,604.15,16628.7685,midcap,fmcg,breweries & distilleries,1.6232,320490
2026-09-09,15:29,AGIIL,283.2,3395.554,smallcap,realty,construction,4.2518,8760571
2026-09-09,15:29,AHLUCONT,596.15,4067.1497,smallcap,realty,construction,-1.8117,63167
2026-09-09,15:29,ARKADE,122.95,2285.3335,smallcap,realty,construction,-0.1137,244733
2026-09-09,15:29,ARVINDFASN,446.05,5885.4974,midcap,services,trading,1.2944,133171
2026-09-09,15:29,ASHIMASYN,17.22,332.7219,smallcap,miscellaneous,diversified - medium / small,-0.8065,90655
2026-09-09,15:29,ASMS,6.95,210.7671,smallcap,i.t,computers - software - medium / small,0.4335,123575
2026-09-09,15:29,BIMETAL,650,234.2813,smallcap,industrials,bearings,6.1224,2520
2026-09-09,15:29,BTTL,42.29,247.2693,smallcap,textiles,textiles - products,-0.1652,5066
2026-09-09,15:29,CESC,149.67,19359.9561,midcap,power & utilities,power generation and supply,2.4786,7429488
2026-09-09,15:29,CHEMFAB,373.75,510.1227,smallcap,chemicals,chemicals,5.3114,15562
2026-09-09,15:29,CORDELIA,104.25,772.5946,smallcap,i.t,travel agencies,-2.3145,1243173
2026-09-09,15:29,CUMMINSIND,5170.5,139708.8,largecap,industrials,engines,2.5893,373017
2026-09-09,15:29,DENORA,805.75,427.8494,smallcap,industrials,electrodes - graphites,-0.0248,4503
2026-09-09,15:29,DHRUV,23,44.3818,smallcap,miscellaneous,miscellaneous,-1.7094,1944
2026-09-09,15:29,DREAMFOLKS,68.55,346.9999,smallcap,miscellaneous,miscellaneous,5.2349,175877
2026-09-09,15:29,EICHERMOT,7734.5,212666.9614,largecap,auto,automobiles - motorcycles / mopeds,-0.1678,318638
2026-09-09,15:29,EMAMIREAL,69,344.3603,smallcap,realty,construction,4.2611,19551
2026-09-09,15:29,EPACK,188.15,1803.1292,smallcap,consumer discretionary,air-conditioners,0.4109,491145
2026-09-09,15:29,FAIRCHEMOR,636.85,793.1639,smallcap,chemicals,chemicals,1.1355,8741
2026-09-09,15:29,GEMAROMA,164.83,845.5103,smallcap,chemicals,chemicals,1.8349,113076
2026-09-09,15:29,GODREJCP,863.8,88510.6563,largecap,fmcg,personal care - indian,-0.1387,1440335
2026-09-09,15:29,GRANDOAK,36.26,1793.2615,smallcap,financials,finance & investments,4.919,6576
2026-09-09,15:29,GRAVISSHO,29.66,202.1784,smallcap,services,hotels,3.4531,472614
2026-09-09,15:29,GREENPOWER,9.54,1072.1509,smallcap,power & utilities,power generation and supply,4.3764,46749101
2026-09-09,15:29,GTL,7.16,110.4223,smallcap,telecom-service,telecommunications - service provider,1.9943,254178
2026-09-09,15:29,HUHTAMAKI,267.85,1893.3349,smallcap,industrials,packaging,6.8408,970555
2026-09-09,15:29,IFGLEXPOR,214.65,1428.7425,smallcap,building materials,refractories / intermediates,8.2888,638605
2026-09-09,15:29,INDRAMEDCO,360.2,3255.7666,smallcap,healthcare,healthcare,1.4219,217284
2026-09-09,15:29,INNOVISION,280.3,600.095,smallcap,miscellaneous,miscellaneous,11.2302,1409333
2026-09-09,15:29,JSWENERGY,534.8,96532.8661,largecap,power & utilities,power generation and supply,1.5764,2167753
2026-09-09,15:29,KAMOPAINTS,4.49,146.405,smallcap,metals & mining,trading,0.8989,180943
2026-09-09,15:29,KARMAENG,37.82,43.017,smallcap,power & utilities,power generation and supply,1.7214,713
2026-09-09,15:29,KRIDHANINF,2,21.9811,smallcap,services,trading,1.5228,76574
2026-09-09,15:29,KRITIKA,5.37,141.661,smallcap,metals & mining,steel - medium / small,0.9398,179616
2026-09-09,15:29,LAXMICOT,13.16,22.3434,smallcap,textiles,textiles - cotton/blended,0.9977,10359
2026-09-09,15:29,LEMERITE,21.26,258.7223,smallcap,textiles,trading,2.8544,211782
2026-09-09,15:29,LEXUS,13.35,28.0051,smallcap,building materials,ceramics - tiles / sanitaryware,-0.8909,9261
2026-09-09,15:29,LIKHITHA,221.61,803.8727,smallcap,realty,construction,8.755,1147269
2026-09-09,15:29,LLOYDSME,1807.6,101283.8477,largecap,metals & mining,mining / minerals / metals,0.4613,188202
2026-09-09,15:29,LOTUSEYE,110.96,230.1322,smallcap,healthcare,healthcare,0.2711,4252
2026-09-09,15:29,MAHLIFE,370.1,7811.5435,midcap,realty,construction,1.0788,147985
2026-09-09,15:29,MAYURUNIQ,735.95,3217.8823,smallcap,consumer discretionary,leather / leather products,-0.6212,98651
2026-09-09,15:29,MOKSH,10.3,88.249,smallcap,consumer discretionary,diamond cutting / jewellery,3,224126
2026-09-09,15:29,MSUMI,36.72,24278.5142,largecap,auto,auto ancillaries,0.3005,9188167
2026-09-09,15:29,MUFTI,74.66,483.3278,smallcap,consumer discretionary,trading,1.0147,98309
2026-09-09,15:29,MURUDCERA,30.83,176.0656,smallcap,building materials,ceramics - tiles / sanitaryware,6.0179,50558
2026-09-09,15:29,NILAINFRA,6.8,260.7547,smallcap,realty,construction,2.719,433326
2026-09-09,15:29,NOIDATOLL,4.02,74.2918,smallcap,realty,construction,0.7519,76812
2026-09-09,15:29,OSWALPUMPS,282.75,3132.8546,smallcap,industrials,pumps,2.893,704387
2026-09-09,15:29,PANACEABIO,393.8,2400.1105,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.4976,143042
2026-09-09,15:29,PIGL,104.98,203.4966,smallcap,industrials,electric equipment,9.2063,332177
2026-09-09,15:29,POWERINDIA,31580,138776.0522,largecap,industrials,electric equipment,1.4293,94112
2026-09-09,15:29,POWERMECH,2430.1001,7635.6507,midcap,realty,engineering - turnkey services,0.6211,123045
2026-09-09,15:29,PRIMO,21.27,494.6225,smallcap,chemicals,chlor alkali / soda ash,4.2136,162572
2026-09-09,15:29,PSPPROJECT,879.95,3470.2424,smallcap,realty,construction,0.5198,48818
2026-09-09,15:29,RADIOCITY,6.47,211.2139,smallcap,media,entertainment / electronic media software,5.892,196732
2026-09-09,15:29,RESPONIND,169.59,3951.9384,smallcap,plastic products,plastics products,14.41,12729406
2026-09-09,15:29,RPOWER,22.01,8978.7588,midcap,power & utilities,power generation and supply,1.3819,72139512
2026-09-09,15:29,RPPINFRA,62,266.1772,smallcap,realty,construction,15.4993,1013641
2026-09-09,15:29,RPSGVENT,863.7,2709.9423,smallcap,i.t,computers - software - medium / small,5.4514,136757
2026-09-09,15:29,RSSOFTWARE,29.48,75.143,smallcap,i.t,computers - software - medium / small,1.3407,18618
2026-09-09,15:29,SOLEX,715.6,783.2345,smallcap,industrials,electric equipment,-1.3034,16403
2026-09-09,15:29,STALLION,223.4,2469.9562,smallcap,chemicals,chemicals,4.996,201491
2026-09-09,15:29,SUBROS,729,4552.4768,smallcap,auto,auto ancillaries,4.4637,96607
2026-09-09,15:29,TAKE,15.99,225.3035,smallcap,healthcare,miscellaneous,4.9902,796799
2026-09-09,15:29,TECHNOE,985.3,11219.4199,midcap,realty,engineering - turnkey services,2.1354,156026
2026-09-09,15:29,TRUALT,421.15,3564.7352,smallcap,miscellaneous,miscellaneous,1.311,119790
2026-09-09,15:29,USK,20.86,115.5857,smallcap,realty,construction,-0.0958,30662
2026-09-09,15:29,VARDMNPOLY,5.91,284.4982,smallcap,textiles,textiles - cotton/blended,0.3396,188275
2026-09-09,15:29,VINEETLAB,37.14,70.9479,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.5414,73018
2026-09-09,15:29,VSTIND,208.59,3511.7088,smallcap,fmcg,cigarettes,0.8948,122818
2026-09-10,15:29,AAKASH,9.14,85.9613,smallcap,energy,oil drilling / allied services,7.6561,795578
2026-09-10,15:29,ADVANCE,119.03,731.8929,smallcap,chemicals,pesticides / agrochemicals - indian,4.5498,447365
2026-09-10,15:29,ALGOQUANT,63.94,1793.1116,smallcap,financials,finance & investments,0.2351,1336644
2026-09-10,15:29,ASTRAZEN,6860.5,17191.25,midcap,healthcare,pharmaceuticals - multinational,-0.2327,2286
2026-09-10,15:29,AVG,182.49,325.1464,smallcap,transportation,miscellaneous,5,37463
2026-09-10,15:29,BAJAJHFL,84.22,69091.7187,largecap,financials,finance - housing,1.5678,3734084
2026-09-10,15:29,BAYERCROP,3978.3999,17757.07,midcap,chemicals,pesticides / agrochemicals - multinational,0.6909,13598
2026-09-10,15:29,CANBK,124.6,112548.6408,largecap,bank,banks - public sector,0.4191,22002938
2026-09-10,15:29,CHAMBLFERT,417.75,16651.1095,midcap,chemicals,fertilizers,0.5173,523104
2026-09-10,15:29,COLPAL,1808.5,48957.4141,largecap,fmcg,personal care - multinational,0.4722,125826
2026-09-10,15:29,COMPINFO,1.08,8.9199,smallcap,services,trading,3.8462,39125
2026-09-10,15:29,CREDITACC,1403.2,22375.436,largecap,financials,finance & investments,0.5014,88216
2026-09-10,15:29,CSM,94.96,481.512,smallcap,i.t,computers - software - medium / small,1.7683,892772
2026-09-10,15:29,DATAMATICS,780.45,4569.2194,smallcap,i.t,computers - software - medium / small,0.9573,84196
2026-09-10,15:29,DBL,407.75,6384.0819,midcap,realty,construction,3.7532,6474417
2026-09-10,15:29,DCMSHRIRAM,1007.5,15556.8034,midcap,miscellaneous,diversified - mega,0.9924,46045
2026-09-10,15:29,DCMSIL,72.36,607.0315,smallcap,textiles,textiles - manmade,3.6973,139970
2026-09-10,15:29,FACT,789.95,50885.74,largecap,chemicals,fertilizers,0.4514,167703
2026-09-10,15:29,FEDERALBNK,346,85147.3459,largecap,bank,banks - private sector,0.2899,5314983
2026-09-10,15:29,FINOPB,139.95,1145.4181,smallcap,bank,banks - private sector,1.6783,463691
2026-09-10,15:29,GAYAHWS,1.9,46.4925,smallcap,realty,construction,-2.0619,125320
2026-09-10,15:29,HGINFRA,487.25,3118.7635,smallcap,realty,construction,1.818,83596
2026-09-10,15:29,HINDWAREAP,181.67,1502.7904,smallcap,consumer discretionary,trading,1.1188,253483
2026-09-10,15:29,HITECH,77.4,1559.6643,smallcap,metals & mining,steel - medium / small,0.7944,1896207
2026-09-10,15:29,ICICIAMC,3033.5,148450.5465,largecap,financials,finance & investments,0.9988,237958
2026-09-10,15:29,INNOVANA,309.3,626.4112,smallcap,i.t,computers - software - medium / small,2.0119,92386
2026-09-10,15:29,INTENTECH,79.12,186.5544,smallcap,i.t,computers - software - medium / small,0.2026,16617
2026-09-10,15:29,IPL,135.74,1566.9147,smallcap,chemicals,pesticides / agrochemicals - indian,-0.2352,45366
2026-09-10,15:29,IREDA,113.32,31460.581,largecap,financials,finance - term-lending institutions,1.1876,5082162
2026-09-10,15:29,ITDC,664.6,5400.4703,midcap,services,hotels,5.5507,8077461
2026-09-10,15:29,JARO,456.25,975.3316,smallcap,services,miscellaneous,4.1786,185812
2026-09-10,15:29,KEC,413.45,10466.984,midcap,realty,transmisson line towers / equipment,5.1501,2448087
2026-09-10,15:29,KNACK,186.96,2228.2696,smallcap,industrials,packaging,2.6689,703290
2026-09-10,15:29,KOTIC,151.21,1464.1271,smallcap,services,trading,11.5612,804224
2026-09-10,15:29,LOVABLE,71.85,103.0376,smallcap,textiles,textiles - products,3.2031,30146
2026-09-10,15:29,MAGNUM,19.1,129.9131,smallcap,building materials,paper,0.5793,63106
2026-09-10,15:29,MAHESHWARI,71.87,210.2289,smallcap,services,trading,1.1826,1942
2026-09-10,15:29,MUTHOOTFIN,2841.5,113013.376,largecap,financials,finance & investments,0.9414,408226
2026-09-10,15:29,NATHBIOGEN,152.51,288.2337,smallcap,fmcg,miscellaneous,0.5538,2248
2026-09-10,15:29,NIITMTS,224.64,3053.1412,smallcap,i.t,computers - education,1.3993,64725
2026-09-10,15:29,ODIGMA,22.33,70.2377,smallcap,i.t,computers - software - medium / small,-0.6231,35868
2026-09-10,15:29,OMNI,563.35,6611.1854,midcap,industrials,engineering,5.3779,1296012
2026-09-10,15:29,ONELIFECAP,31.95,119.2905,smallcap,financials,finance & investments,0.0626,16985
2026-09-10,15:29,OPTIEMUS,557.65,4886.5708,smallcap,telecom,trading,2.8969,286523
2026-09-10,15:29,ORIENTTECH,235.36,1051.9329,smallcap,i.t,computers - software - medium / small,2.4864,266345
2026-09-10,15:29,OSIAHYPER,2.45,43.3549,smallcap,consumer discretionary,trading,0,300909
2026-09-10,15:29,PHOENIXLTD,1890,67425.9588,largecap,realty,construction,0.2493,383380
2026-09-10,15:29,PILITA,7.88,184.475,smallcap,plastic products,plastics products,0.3822,42014
2026-09-10,15:29,PRECOT,670.75,792.18,smallcap,textiles,textiles - cotton/blended,1.6057,2297
2026-09-10,15:29,PYRAMID,154.59,553.648,smallcap,industrials,packaging,2.7108,24175
2026-09-10,15:29,RELTD,155.08,3016.7596,smallcap,industrials,electric equipment,2.0666,231262
2026-09-10,15:29,RUCHINFRA,5.68,132.174,smallcap,miscellaneous,miscellaneous,1.4286,50981
2026-09-10,15:29,SANOFICONR,4089.6001,9326.2504,midcap,healthcare,pharmaceuticals - multinational,0.9902,4993
2026-09-10,15:29,SEJALLTD,672,735.984,smallcap,building materials,glass & glass products,4.0892,3755
2026-09-10,15:29,SHAH,3.54,348.3234,smallcap,metals & mining,steel - medium / small,0.8547,3922764
2026-09-10,15:29,SHAKTIPUMP,503.2,5772.5568,midcap,industrials,pumps,7.5673,13943643
2026-09-10,15:29,SHRIRAMFIN,1038,242114.9667,largecap,financials,finance & investments,0.8746,2757241
2026-09-10,15:29,SUPRAJIT,500.3,6658.9733,midcap,auto,auto ancillaries,3.059,143145
2026-09-10,15:29,SURAJLTD,200.66,374.7378,smallcap,metals & mining,steel - medium / small,-1.6662,3232
2026-09-10,15:29,SWANCORP,298.15,8703.1304,midcap,textiles,textiles - products,7.3834,53152302
2026-09-10,15:29,TAJGVK,342.6,2082.6302,smallcap,services,hotels,3.1462,188257
2026-09-10,15:29,TATAINVEST,645.15,31308.3692,largecap,financials,finance & investments,4.2582,8165222
2026-09-10,15:29,TNTELE,8.94,40.6104,smallcap,industrials,cables - telephone,0.5624,26707
2026-09-10,15:29,TOKYOPLAST,76.81,70.928,smallcap,plastic products,plastics products,2.8935,353
2026-09-10,15:29,VASWANI,46.41,150.7286,smallcap,metals & mining,steel - sponge iron,1.4426,33025
2026-09-10,15:29,VBL,410.5,137659.4531,largecap,fmcg,food - processing - indian,0.86,7713560
2026-09-10,15:29,VGL,57.78,282.2226,smallcap,textiles,textiles - cotton/blended,5.4957,279228
2026-09-10,15:29,WCIL,84.42,857.8512,smallcap,transportation,shipping,0.3328,102129
2026-09-10,15:29,WILLAMAGOR,24.49,26.3172,smallcap,financials,finance & investments,1.9567,6072
2026-09-10,15:29,ZAGGLE,183.93,2380.7212,smallcap,i.t,computers - software - medium / small,3.88,2600981
2026-09-11,15:29,AGRITECH,99.84,58.8535,smallcap,fmcg,miscellaneous,0.7671,851
2026-09-11,15:29,AIIL,544.35,43505.8224,largecap,financials,finance & investments,6.2561,5994616
2026-09-11,15:29,ANTGRAPHIC,0.75,11.1607,smallcap,miscellaneous,diversified - medium / small,4.1667,305036
2026-09-11,15:29,ARSHIYA,0.76,19.4972,smallcap,transportation,miscellaneous,2.7027,530220
2026-09-11,15:29,AURUM,224.02,1691.1122,smallcap,i.t,computers - software - medium / small,1.6517,74800
2026-09-11,15:29,AWFIS,293.2,1786.2171,smallcap,co-working,miscellaneous,17.468,23945553
2026-09-11,15:29,BONLON,40.1,65.943,smallcap,services,trading,-0.3727,12737
2026-09-11,15:29,CEINSYS,707,1434.2298,smallcap,i.t,computers - software - medium / small,3.2117,83507
2026-09-11,15:29,CENTRUM,22.34,1066.6428,smallcap,financials,finance & investments,1.9626,104669
2026-09-11,15:29,CIFL,20.2,789.5427,smallcap,financials,finance & investments,0.0495,247154
2026-09-11,15:29,DAVANGERE,2.1,323.9161,smallcap,fmcg,sugar,9.9476,36081250
2026-09-11,15:29,DEVIT,24.18,135.1038,smallcap,i.t,computers - software - medium / small,0.8761,37864
2026-09-11,15:29,DEVX,34.05,312.1908,smallcap,co-working,miscellaneous,3.2131,150339
2026-09-11,15:29,DIGISPICE,16.87,387.9113,smallcap,i.t,computers - software - medium / small,2.0569,141198
2026-09-11,15:29,DRREDDY,1165.5,95403.4439,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.9685,2403285
2026-09-11,15:29,EUROBOND,150.46,367.5,smallcap,metals & mining,aluminium and aluminium products,0.3067,3318
2026-09-11,15:29,FLEXITUFF,2.14,6.8928,smallcap,industrials,packaging,1.9048,44698
2026-09-11,15:29,GICHSGFIN,136.84,733.0207,smallcap,financials,finance - housing,0.5289,110463
2026-09-11,15:29,GOCOLORS,324.75,1674.9191,smallcap,textiles,textiles - products,1.9783,89664
2026-09-11,15:29,GODIGIT,256.2,23184.4222,largecap,financials,finance & investments,2.1735,216275
2026-09-11,15:29,GUJAPOLLO,348.1,438.84,smallcap,industrials,engineering,2.8816,12367
2026-09-11,15:29,HEXATRADEX,155.81,866.6789,smallcap,financials,finance & investments,-0.6821,765
2026-09-11,15:29,HPIL,123.87,137.1236,smallcap,chemicals,dyes and pigments,3.1992,278
2026-09-11,15:29,IBULLSLTD,26.14,5800.5636,midcap,miscellaneous,diversified - medium / small,4.9799,32865374
2026-09-11,15:29,INCREDIBLE,33.58,144.8741,smallcap,metals & mining,steel - medium / small,8.3925,17146
2026-09-11,15:29,JBMA,620.3,14290.1659,midcap,auto,auto ancillaries,2.6562,857400
2026-09-11,15:29,KECL,124.21,839.2082,smallcap,industrials,electric equipment,-1.7015,152390
2026-09-11,15:29,KELLTONTEC,13.77,713.0641,smallcap,i.t,computers - software - medium / small,1.9245,9142272
2026-09-11,15:29,KIRLOSIND,3828.3,3758.9922,smallcap,financials,finance & investments,7.0314,639315
2026-09-11,15:29,KOTYARK,32.19,351.9878,smallcap,energy,refineries,3.4051,243854
2026-09-11,15:29,MANCREDIT,219.9,461.5095,smallcap,financials,finance & investments,0.6039,17559
2026-09-11,15:29,MASFIN,295.95,5342.8947,midcap,financials,finance & investments,0.5094,267840
2026-09-11,15:29,NAGREEKCAP,24.9,28.8512,smallcap,financials,finance & investments,8.8763,17663
2026-09-11,15:29,NIMBSPROJ,165.25,304.386,smallcap,realty,construction,4.8807,1022
2026-09-11,15:29,PTL,38.43,505.283,smallcap,miscellaneous,miscellaneous,0.6812,25926
2026-09-11,15:29,RELIABLE,137.04,140.3004,smallcap,i.t,computers - software - medium / small,0.8018,2873
2026-09-11,15:29,ROML,42.69,67.3603,smallcap,fmcg,solvent extraction,1.3292,1948
2026-09-11,15:29,SAMBHAAV,5.96,111.2265,smallcap,media,entertainment / electronic media software,2.4055,26997
2026-09-11,15:29,SATIN,216.68,2399.5398,smallcap,financials,finance & investments,-0.244,136042
2026-09-11,15:29,SJS,2354,7497.5274,midcap,auto,plastics products,0.4866,140948
2026-09-11,15:29,SUMIT,49.4,234.1729,smallcap,realty,construction,0.9606,22760
2026-09-11,15:29,SUNTV,476,17952.5249,midcap,media,entertainment / electronic media software,4.4891,3312335
2026-09-11,15:29,TRACXN,31.9,305.8307,smallcap,i.t,computers - software - medium / small,11.4995,1039887
2026-09-11,15:29,TREEHOUSE,6.14,25.1749,smallcap,services,miscellaneous,3.1933,11939
2026-09-11,15:29,TRITURBINE,569.65,17829.1399,midcap,industrials,electric equipment,1.5691,613864
2026-09-11,15:29,VASCONEQ,30.08,698.5668,smallcap,realty,construction,-0.2322,205831
2026-09-11,15:29,WAAREEENER,2625,73293.5602,largecap,industrials,electric equipment,3.022,1067044
2026-09-11,15:29,WSI,61.92,446.4922,smallcap,realty,construction,5.2524,146840
2026-09-11,15:29,YESBANK,23.48,69992.4798,largecap,bank,banks - private sector,5.2915,234792571
