date,time,group,ltp,vwap
2026-09-09,15:29,RSL,190.09,189.97
2026-09-09,15:29,RUBYMILLS,474.85,474.49
2026-09-09,15:29,SAKAR,1152.35,1140.62
2026-09-09,15:29,SALSTEEL,79.19,78.95
2026-09-09,15:29,SANGAMIND,581.8,581.47
2026-09-09,15:29,SBC,48.68,48.36
2026-09-09,15:29,SGFIN,678.8,678.22
2026-09-09,15:29,SGIL,600.55,595.69
2026-09-09,15:29,SHINDL,160.76,160.67
2026-09-09,15:29,SHIVAUM,464.35,463.48
2026-09-09,15:29,SIGACHI,35.27,35.25
2026-09-09,15:29,SOFTTECH,441.65,436.82
2026-09-09,15:29,SOTL,689.6,687.56
2026-09-09,15:29,SPECTRUM,2741.6001,2689.58
2026-09-09,15:29,SPORTKING,217.39,216.62
2026-09-09,15:29,SREEL,345.01,336.07
2026-09-09,15:29,STALLION,223.4,222.44
2026-09-09,15:29,STEL,590,589.69
2026-09-09,15:29,STLNETWORK,33.2,32.65
2026-09-09,15:29,STYLEBAAZA,397.7,397.42
2026-09-09,15:29,TAALTECH,4886.6001,4822.32
2026-09-09,15:29,TARSONS,321.35,320.4
2026-09-09,15:29,TATVA,1688.4,1688.26
2026-09-09,15:29,THEJO,2150.1001,2139.4
2026-09-09,15:29,TRANSPEK,1358.6,1344.17
2026-09-09,15:29,ULTRAMAR,427.5,425.08
2026-09-09,15:29,UNITEDPOLY,42.93,42.76
2026-09-09,15:29,UNIVASTU,163.35,163.11
2026-09-09,15:29,UNIVPHOTO,566.25,559.62
2026-09-09,15:29,UTTAMSUGAR,283.75,283.11
2026-09-09,15:29,VALIANTLAB,119.83,119.18
2026-09-09,15:29,VALIANTORG,359.5,358.14
2026-09-09,15:29,VELJAN,1885.2,1865.17
2026-09-09,15:29,VIMTALABS,628.15,626.92
2026-09-09,15:29,VINCOFE,178.4,177.05
2026-09-09,15:29,VINDHYATEL,2916.3999,2898.95
2026-09-09,15:29,VOEPL,552.45,544.02
2026-09-09,15:29,VSSL,362.75,359.5
2026-09-09,15:29,WELINV,2339,2304.93
2026-09-09,15:29,XTRANET,293.37,285.7
2026-09-09,15:29,YUKEN,1067.7,1052.39
2026-09-09,15:29,ZIMLAB,133.35,132.78
2026-09-10,15:29,AARTIDRUGS,437,435.49
2026-09-10,15:29,ADOR,1623.4,1622.97
2026-09-10,15:29,AHCL,17.54,17.23
2026-09-10,15:29,AMANTA,201.78,195.5
2026-09-10,15:29,BHAGYANGR,432.2,429.71
2026-09-10,15:29,BIRLACABLE,374.65,371.1
2026-09-10,15:29,BLACKROSE,111.79,111.49
2026-09-10,15:29,BLUSPRING,137.45,135
2026-09-10,15:29,CLSEL,302.55,301.93
2026-09-10,15:29,DECNGOLD,225.88,225.04
2026-09-10,15:29,DHARMAJ,270,269.7
2026-09-10,15:29,DIFFNKG,449.55,447.04
2026-09-10,15:29,DIVGIITTS,1171.3,1159.69
2026-09-10,15:29,DMCC,291.95,291.59
2026-09-10,15:29,DRAGARWQ,5306,5304.81
2026-09-10,15:29,EMAMIPAP,117.74,116.12
2026-09-10,15:29,EVEREADY,366.2,359.87
2026-09-10,15:29,FILATEX,76.25,75.92
2026-09-10,15:29,GANDHITUBE,899.3,897.75
2026-09-10,15:29,GANESHBE,133.35,132.5
2026-09-10,15:29,GAYAPROJ,24.8,24.55
2026-09-10,15:29,GCSL,614.8,609.79
2026-09-10,15:29,GEECEE,370.05,367.47
2026-09-10,15:29,GHCLTEXTIL,132.54,132.24
2026-09-10,15:29,GNA,553.95,550.54
2026-09-10,15:29,GREENPLY,296.7,294.59
2026-09-10,15:29,GYFTR,185.32,182.55
2026-09-10,15:29,HEALTHX,305.35,295.04
2026-09-10,15:29,HEXAGON,68.17,68.07
2026-09-10,15:29,IKIO,231.73,229.67
2026-09-10,15:29,INDIQUBE,205.56,204.69
2026-09-10,15:29,INDOAMIN,127.87,127.64
2026-09-10,15:29,INVPRECQ,1378.3,1343.81
2026-09-10,15:29,KABRAEXTRU,707.55,701.94
2026-09-10,15:29,KANORICHEM,175.14,174.34
2026-09-10,15:29,KANPRPLA,251.7,250.3
2026-09-10,15:29,KAPSTON,584.95,579.68
2026-09-10,15:29,KILITCH,185.03,184.78
2026-09-10,15:29,KRISHANA,183.5,182.08
2026-09-10,15:29,MAHASTEEL,1331.6,1310.63
2026-09-10,15:29,MAYURUNIQ,756.55,754.33
2026-09-10,15:29,MBAPL,161.2,160.39
2026-09-10,15:29,MENONBE,301.65,301.49
2026-09-10,15:29,MERCURYEV,41.61,40.41
2026-09-10,15:29,MMFL,644.1,633.37
2026-09-10,15:29,MODISONLTD,514.8,510.34
2026-09-10,15:29,MOLDTECH,211.69,211.3
2026-09-10,15:29,MUFIN,135.22,134.96
2026-09-10,15:29,MUKKA,30.57,30.49
2026-09-10,15:29,NILKAMAL,2077.3999,2064.69
2026-09-10,15:29,NPST,1718.5,1718.02
2026-09-10,15:29,NRBBEARING,515.95,506.56
2026-09-10,15:29,NRL,134.84,132.74
2026-09-10,15:29,ORIENTHOT,139.81,139.77
2026-09-10,15:29,PITTIENG,1171.4,1170.15
2026-09-10,15:29,POLYPLEX,1125.3,1125.13
2026-09-10,15:29,PPL,290.9,290.85
2026-09-10,15:29,PVP,66.1,65.86
2026-09-10,15:29,RANEHOLDIN,1704.8,1695.03
2026-09-10,15:29,RATNAVEER,310.6,306.11
2026-09-10,15:29,RBZJEWEL,178.67,177.79
2026-09-10,15:29,RGL,156.48,153.43
2026-09-10,15:29,RISHABH,809.55,805.32
2026-09-10,15:29,RML,1408.9,1408.14
2026-09-10,15:29,ROSSTECH,1206.6,1201.26
2026-09-10,15:29,RPGLIFE,2782.7,2767.64
2026-09-10,15:29,SGIL,602,600.49
2026-09-10,15:29,SHALPAINTS,85.44,85.38
2026-09-10,15:29,SHINDL,161.98,161.52
2026-09-10,15:29,SHIVAUM,461.45,422.04
2026-09-10,15:29,SMSPHARMA,417.45,414.1
2026-09-10,15:29,SOFTTECH,435,433.87
2026-09-10,15:29,SOTL,697.1,694.1
2026-09-10,15:29,SPECIALITY,141.76,138.34
2026-09-10,15:29,SPECTRUM,2878.6001,2878.57
2026-09-10,15:29,SPORTKING,215.83,215.77
2026-09-10,15:29,STALLION,234.26,232.69
2026-09-10,15:29,STLNETWORK,34.86,34.5
2026-09-10,15:29,SUBEXLTD,19.76,19.65
2026-09-10,15:29,TAALTECH,5198.7002,5051.81
2026-09-10,15:29,TALBROAUTO,420.2,418.44
2026-09-10,15:29,TASTYBITE,10201,10164.55
2026-09-10,15:29,THEJO,2197.3999,2186.25
2026-09-10,15:29,TIRUPATIFL,70.48,70.18
2026-09-10,15:29,TVSSRICHAK,5222.5,5215.89
2026-09-10,15:29,UDS,214.07,209.79
2026-09-10,15:29,UFBL,712.85,711.19
2026-09-10,15:29,ULTRAMAR,433.35,431.71
2026-09-10,15:29,UTTAMSUGAR,282.4,281.73
2026-09-10,15:29,VALIANTLAB,124.8,124.67
2026-09-10,15:29,VALIANTORG,377.45,373.18
2026-09-10,15:29,VELJAN,1919.4,1889
2026-09-10,15:29,VIMTALABS,634.95,634.06
2026-09-10,15:29,VISHNU,723.8,722.31
2026-09-10,15:29,WELINV,2345,2304.93
2026-09-10,15:29,WSTCSTPAPR,710.1,702.11
2026-09-11,15:29,20MICRONS,207.86,207.63
2026-09-11,15:29,3BBLACKBIO,1419.9,1414.9
2026-09-11,15:29,ADOR,1603.7,1599.85
2026-09-11,15:29,AEROENTER,137.09,135.37
2026-09-11,15:29,AHCL,19.57,19.1
2026-09-11,15:29,ALEMBICLTD,104.33,104.21
2026-09-11,15:29,ALGOQUANT,64.61,64.02
2026-09-11,15:29,ALLCARGO,12.16,12.13
2026-09-11,15:29,AMANTA,197.75,195.5
2026-09-11,15:29,ANDHRSUGAR,96.38,95.56
2026-09-11,15:29,ANUHPHR,94.86,93.6
2026-09-11,15:29,APCOTEXIND,601.15,595.44
2026-09-11,15:29,ARIES,475.6,458.43
2026-09-11,15:29,ARMANFIN,2011.3,2004.83
2026-09-11,15:29,ARROWGREEN,813,800.48
2026-09-11,15:29,AURUM,224.02,222.54
2026-09-11,15:29,AVTNPL,90.13,89.3
2026-09-11,15:29,AYE,179.46,177.06
2026-09-11,15:29,BEPL,128.08,127.83
2026-09-11,15:29,BHAGERIA,317.05,296.9
2026-09-11,15:29,BHAGYANGR,422.55,422.17
2026-09-11,15:29,BIL,1073,1067.62
2026-09-11,15:29,BIRLACABLE,392.35,387.56
2026-09-11,15:29,BLSE,312.8,311.87
2026-09-11,15:29,BODALCHEM,172.4,161.78
2026-09-11,15:29,BOSCH-HCIL,1704,1686
2026-09-11,15:29,CARYSIL,1161.9,1155.14
2026-09-11,15:29,CENTENKA,565.4,563.24
2026-09-11,15:29,CHEMBONDCH,262.2,252.77
2026-09-11,15:29,CHEMCON,217.23,215.22
2026-09-11,15:29,CHEVIOT,1207.8,1199.86
2026-09-11,15:29,CLSEL,296.5,296.4
2026-09-11,15:29,CONFIPET,89.22,88.67
2026-09-11,15:29,DHARMAJ,269.35,268.43
2026-09-11,15:29,DIVGIITTS,1188.3,1185.59
2026-09-11,15:29,DMCC,287.55,287.22
2026-09-11,15:29,DOLPHIN,649,647.6
2026-09-11,15:29,DVL,286.2,284.88
2026-09-11,15:29,DYCL,455.45,454.04
2026-09-11,15:29,EIEL,207.11,204.93
2026-09-11,15:29,EIMCOELECO,2325.5,2307.83
2026-09-11,15:29,EMAMIPAP,116,115.78
2026-09-11,15:29,EMKAY,250.9,249.67
2026-09-11,15:29,EPACKPEB,240.44,236.75
2026-09-11,15:29,ESAFSFB,39.61,39.33
2026-09-11,15:29,EVEREADY,363,361.55
2026-09-11,15:29,EXICOM,182.28,179.45
2026-09-11,15:29,FILATEX,87.41,84.49
2026-09-11,15:29,GANDHAR,272.7,271.71
2026-09-11,15:29,GANESHBE,131.63,131.38
2026-09-11,15:29,GARUDA,181.9,180.51
2026-09-11,15:29,GAYAPROJ,26.03,25.76
2026-09-11,15:29,GEECEE,364.55,360.28
2026-09-11,15:29,GFLLIMITED,58.27,58.11
2026-09-11,15:29,GIPCL,199.72,198.51
2026-09-11,15:29,GLOBAL,126.91,125.82
2026-09-11,15:29,GNA,551.1,547.31
2026-09-11,15:29,GOCLCORP,441.55,437.12
2026-09-11,15:29,GPTHEALTH,159.38,158.83
2026-09-11,15:29,GUFICBIO,425.1,424.11
2026-09-11,15:29,GUJTHEM,422.65,419.17
2026-09-11,15:29,HALDYNGL,145.7,143.67
2026-09-11,15:29,HARSHA,445,442.25
2026-09-11,15:29,HEALTHX,308.15,304.4
2026-09-11,15:29,HIRECT,1245.4,1229.44
2026-09-11,15:29,HITECHCORP,334.5,333.91
2026-09-11,15:29,IGPL,547.05,544.47
2026-09-11,15:29,IL&FSENGG,38.54,38.25
2026-09-11,15:29,IMPAL,1113.2,1111.56
2026-09-11,15:29,INDIQUBE,202.87,201.91
2026-09-11,15:29,INDNIPPON,1358.9,1330.3
2026-09-11,15:29,INDOAMIN,126.92,126.54
2026-09-11,15:29,INDOBORAX,484.55,479.78
2026-09-11,15:29,INDOCO,263.02,262.75
2026-09-11,15:29,INDORAMA,86.5,85.18
2026-09-11,15:29,INDOTECH,3522.8999,3521.6
2026-09-11,15:29,INDSWFTLAB,385.35,385.31
2026-09-11,15:29,INVPRECQ,1405.8,1343.81
2026-09-11,15:29,IRMENERGY,280.25,277.47
2026-09-11,15:29,JAGSNPHARM,232.89,231.81
2026-09-11,15:29,JASH,514.05,514
2026-09-11,15:29,JGCHEM,592.05,586.35
2026-09-11,15:29,JTLIND,88.68,88.14
2026-09-11,15:29,JUBLCPL,2105.8,2094.82
2026-09-11,15:29,KABRAEXTRU,723.15,717.96
2026-09-11,15:29,KAMATHOTEL,224.2,223.72
2026-09-11,15:29,KAMDHENU,39.09,38.57
2026-09-11,15:29,KAPSTON,588.2,587.09
2026-09-11,15:29,KAYA,331.7,330.9
2026-09-11,15:29,KILITCH,185.97,185.3
2026-09-11,15:29,KIRANVYPAR,207.02,206.75
2026-09-11,15:29,KIRIINDUS,537.35,529.16
2026-09-11,15:29,KOPRAN,235.26,231.17
2026-09-11,15:29,KPL,3643.3,3539.25
2026-09-11,15:29,KRONOX,175.92,174.34
2026-09-11,15:29,KROSS,239.07,233.78
2026-09-11,15:29,KSL,968.75,960.82
2026-09-11,15:29,LAXMIINDIA,129.07,128.53
2026-09-11,15:29,LOKESHMACH,347.15,346.62
2026-09-11,15:29,LXCHEM,175.56,173.06
2026-09-11,15:29,MACPOWER,1843,1829.55
2026-09-11,15:29,MAHLOG,397.2,396.05
2026-09-11,15:29,MAITHANALL,1045.85,1043.47
2026-09-11,15:29,MANAKCOAT,128.53,126.28
2026-09-11,15:29,MANBA,132.47,131.65
2026-09-11,15:29,MANGLMCEM,1028,1025.43
2026-09-11,15:29,MATRIMONY,514.8,511.46
2026-09-11,15:29,MBAPL,160.87,160.85
2026-09-11,15:29,MENONBE,297.5,291.16
2026-09-11,15:29,MMP,469.95,457.21
2026-09-11,15:29,MOL,62.52,61.74
2026-09-11,15:29,MONARCH,373.95,369.35
2026-09-11,15:29,MOTISONS,15.95,15.8
2026-09-11,15:29,MUFIN,134.76,134.65
2026-09-11,15:29,MUKANDLTD,139.48,139.19
2026-09-11,15:29,MUKKA,32.17,31.24
2026-09-11,15:29,MVELECTRO,841.7,841.06
2026-09-11,15:29,NELCO,947.25,934.86
2026-09-11,15:29,NILKAMAL,2050.8,2037.95
2026-09-11,15:29,NITINSPIN,651.05,644.79
2026-09-11,15:29,NITTAGELA,1645.3,1621.16
2026-09-11,15:29,NPST,1686.1,1680.53
2026-09-11,15:29,NRAIL,627.9,610.84
2026-09-11,15:29,OAL,532.1,530.81
2026-09-11,15:29,OMAXE,123.98,121.99
2026-09-11,15:29,ORBTEXP,237,235.22
2026-09-11,15:29,ORIENTCER,46.01,45.74
2026-09-11,15:29,ORIENTHOT,141.35,139.68
2026-09-11,15:29,PARACABLES,64.87,64.51
2026-09-11,15:29,PARAGMILK,268.5,267.99
2026-09-11,15:29,PASUPTAC,67.08,66.71
2026-09-11,15:29,PAUSHAKLTD,729.6,729.57
2026-09-11,15:29,PITTIENG,1167.9,1153.96
2026-09-11,15:29,PLASTIBLEN,192.78,191.82
2026-09-11,15:29,PNGSREVA,512.7,506.75
2026-09-11,15:29,POLYPLEX,1134.2,1127.63
2026-09-11,15:29,PPL,285.55,282.15
2026-09-11,15:29,PRABHA,244.64,240.93
2026-09-11,15:29,PREMEXPLN,668,665.98
2026-09-11,15:29,PRIMESECU,283.05,281.71
2026-09-11,15:29,PVP,64.82,64.13
2026-09-11,15:29,RADHIKAJWE,83.21,82.9
2026-09-11,15:29,RAJRATAN,498.15,497.96
2026-09-11,15:29,RAMBHAJO,269.28,267.07
2026-09-11,15:29,RANEHOLDIN,1696.2,1689.74
2026-09-11,15:29,RICOAUTO,134.17,133.08
2026-09-11,15:29,RISHABH,829.6,828.75
2026-09-11,15:29,ROLEXRINGS,171.37,170.03
2026-09-11,15:29,ROSSTECH,1214.3,1211.48
2026-09-11,15:29,RSL,190.1,189.07
2026-09-11,15:29,RSWM,218.23,213.69
2026-09-11,15:29,RUBYMILLS,455.1,442.4
2026-09-11,15:29,SAKAR,1158.55,1155.6
2026-09-11,15:29,SANSTAR,110.53,108.75
2026-09-11,15:29,SAYAJIHOTL,326.8,325.24
2026-09-11,15:29,SBC,48.33,48.23
2026-09-11,15:29,SCPL,646.8,644.87
2026-09-11,15:29,SHALPAINTS,85.73,85.42
2026-09-11,15:29,SHANTIGOLD,258.17,254.7
2026-09-11,15:29,SHAREINDIA,198.93,198.8
2026-09-11,15:29,SHINDL,163.02,161.18
2026-09-11,15:29,SHIVAUM,465.4,465.06
2026-09-11,15:29,SIGACHI,37.93,37.7
2026-09-11,15:29,SIGNPOST,276.25,269.68
2026-09-11,15:29,SIKA,1085.55,1084.34
2026-09-11,15:29,SIMPLEXINF,255.1,252.48
2026-09-11,15:29,SMSPHARMA,463.45,452.86
2026-09-11,15:29,SOFTTECH,452.35,446.14
2026-09-11,15:29,SOLARA,749.15,729.4
2026-09-11,15:29,SOMANYCERA,565.2,562.85
2026-09-11,15:29,SOTL,716.25,712.88
2026-09-11,15:29,SPAL,1023,1016.52
2026-09-11,15:29,SPECTRUM,3022.5,2957.23
2026-09-11,15:29,SPORTKING,214.77,213.38
2026-09-11,15:29,STEL,611.1,603.47
2026-09-11,15:29,STLNETWORK,36.6,36.38
2026-09-11,15:29,STYLEBAAZA,388.1,387.64
2026-09-11,15:29,SUBEXLTD,20.8,20.4
2026-09-11,15:29,SURAKSHA,323.75,322
2026-09-11,15:29,SUVEN,355.55,354.69
2026-09-11,15:29,SVLL,785.05,780.72
2026-09-11,15:29,SYNCOMF,19.46,19.35
2026-09-11,15:29,TALBROAUTO,423.75,421.96
2026-09-11,15:29,TASTYBITE,10273,10218.57
2026-09-11,15:29,TBZ,526.3,496.36
2026-09-11,15:29,TCPLPACK,3871,3863.28
2026-09-11,15:29,TEXINFRA,115.52,115.18
2026-09-11,15:29,TIL,255.3,250.3
2026-09-11,15:29,TINNARUBR,1034.05,1026.66
2026-09-11,15:29,TRANSPEK,1344.9,1301.69
2026-09-11,15:29,TVSSRICHAK,5146,5129.45
2026-09-11,15:29,UEL,206.64,199.58
2026-09-11,15:29,ULTRAMAR,428.55,427.28
2026-09-11,15:29,UNICHEMLAB,539.7,535
2026-09-11,15:29,UNIPARTS,897.45,891.94
2026-09-11,15:29,UNIVPHOTO,540.15,533.6
2026-09-11,15:29,VALIANTLAB,127.91,121.88
2026-09-11,15:29,VALIANTORG,396.3,383.6
2026-09-11,15:29,VENKEYS,1787.2,1762.74
2026-09-11,15:29,VENUSPIPES,2020.1,1993.63
2026-09-11,15:29,VIDHIING,334.45,334.16
2026-09-11,15:29,VIMTALABS,629.6,628.77
2026-09-11,15:29,VINDHYATEL,2813.5,2812.98
2026-09-11,15:29,VISHNU,713.95,713.61
2026-09-11,15:29,VOEPL,515.35,513.5
2026-09-11,15:29,VSSL,397.45,393.66
2026-09-11,15:29,WELINV,2322,2304.93
2026-09-11,15:29,WELSPLSOL,55.59,55.43
2026-09-11,15:29,WENDT,8812.5,8754.84
2026-09-11,15:29,WINDLAS,1129.25,1129.02
2026-09-11,15:29,WSTCSTPAPR,713.8,710.66
2026-09-11,15:29,XPROINDIA,1294.7,1272.73
2026-09-11,15:29,YASHO,4187.5,3984.79
2026-09-11,15:29,YUKEN,1113.75,1100.77
2026-09-11,15:29,ZIMLAB,139.22,136.51
